AnimalID,AnimalType,Intake Date,IntakeYear,IntakeMonth,Name,Breed,Estimated Age,Sex,SpayNeuter,Size,Color,IntakeType,Outcome Type,Outcome Subtype,Zip Where Found,Latitude,Longitude,Zip Where Placed,OutcomeDate,OutcomeYear,OutcomeMonth
A460208,DOG,2012-04-08T00:00:00Z,2012,April,MAUREEN,SCHNAUZER MIN - BRUSS GRIFFON,Older than 1 year,FEMALE,TRUE,SMALL,BLACK,Stray,Adopted,Web PF,40215,38.1919,-85.7841,40204,2012-05-06T00:00:00Z,2012,May
A460209,DOG,2012-04-08T00:00:00Z,2012,April,ROSCO,LABRADOR RETR - MIX,UNKNOWN,MALE,TRUE,SMALL,BLACK,Stray,Disposal,UNKNOWN,40215,38.1919,-85.7841,UNKNOWN,2012-04-08T00:00:00Z,2012,April
A460210,CAT,2012-04-08T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,SMALL,ORANGE,Stray,Transferred to Rescue Group,TNR,40229,38.0856,-85.6698,40205,2012-04-10T00:00:00Z,2012,April
A460213,DOG,2012-04-08T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,FALSE,MED,BLUE,Stray,Euthanized,Time and Space,40215,38.1919,-85.7841,UNKNOWN,2012-04-19T00:00:00Z,2012,April
A460214,CAT,2012-04-08T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,Older than 1 year,FEMALE,FALSE,MED,TORTIE,Stray,Euthanized,Medical,40215,38.1919,-85.7841,UNKNOWN,2012-04-09T00:00:00Z,2012,April
A460245,DOG,2012-07-13T00:00:00Z,2012,July,MAX,BORDER COLLIE - BORDER COLLIE,Older than 7 years,MALE,FALSE,MED,BLACK,Owner Surrender,Euthanized,Requested,40291,38.1472,-85.5917,UNKNOWN,2012-07-13T00:00:00Z,2012,July
A460260,DOG,2012-04-09T00:00:00Z,2012,April,SUELO,UNKNOWN,Older than 7 years,FEMALE,TRUE,MED,WHITE,Owner Surrender,Euthanized,Medical,40211,38.2414,-85.8118,UNKNOWN,2012-04-09T00:00:00Z,2012,April
A460267,CAT,2012-04-09T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,MALE,FALSE,MED,BLK TABBY,Stray,Euthanized,Time and Space,40216,38.1889,-85.8314,UNKNOWN,2012-04-20T00:00:00Z,2012,April
A460270,DOG,2012-04-09T00:00:00Z,2012,April,DUFFY,UNKNOWN,Older than 1 year,MALE,TRUE,SMALL,TAN,Stray,Euthanized,Behavior,40216,38.1889,-85.8314,UNKNOWN,2012-06-09T00:00:00Z,2012,June
A460273,DOG,2012-04-26T00:00:00Z,2012,April,MAX,LABRADOR RETR - MIX,Infant - Younger than 6 months,MALE,TRUE,PUPPY,BLACK,Foster Return,Adopted,Walk In,40220,38.215,-85.6221,40212,2012-05-03T00:00:00Z,2012,May
A460273,DOG,2012-04-09T00:00:00Z,2012,April,MAX,LABRADOR RETR - MIX,Infant - Younger than 6 months,MALE,TRUE,PUPPY,BLACK,Owner Surrender,Foster,Medical,40272,38.0961,-85.8599,40220,2012-04-11T00:00:00Z,2012,April
A460275,DOG,2012-04-09T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,Older than 7 years,FEMALE,FALSE,SMALL,BROWN,Stray,Transferred to Rescue Group,Rescue Group,40215,38.1919,-85.7841,40299,2012-05-02T00:00:00Z,2012,May
A460276,DOG,2012-04-09T00:00:00Z,2012,April,UNKNOWN,ROTTWEILER - MIX,Youth - Younger than 1 year,MALE,TRUE,LARGE,BLACK,Stray,Transferred to Rescue Group,Rescue Group,40229,38.0856,-85.6698,55428,2012-05-12T00:00:00Z,2012,May
A460281,CAT,2012-04-09T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,LARGE,BLACK,Stray,Euthanized,Behavior,40223,38.2589,-85.5557,UNKNOWN,2012-04-17T00:00:00Z,2012,April
A460292,CAT,2012-04-09T00:00:00Z,2012,April,LUCKY,UNKNOWN,UNKNOWN,MALE,FALSE,MED,APRICOT,Stray,Transferred to Rescue Group,TNR,40215,38.1919,-85.7841,40205,2012-04-10T00:00:00Z,2012,April
A460293,DOG,2012-04-09T00:00:00Z,2012,April,ROCKY,UNKNOWN,Older than 1 year,MALE,TRUE,X-LRG,BR BRINDLE,Owner Surrender,Returned to Owner,UNKNOWN,40291,38.1472,-85.5917,40299,2012-05-07T00:00:00Z,2012,May
A460303,CAT,2012-04-09T00:00:00Z,2012,April,COCO,UNKNOWN,Infant - Younger than 6 months,MALE,TRUE,KITTN,GRAY,Owner Surrender,Adopted,Walk In,40215,38.1919,-85.7841,40165,2012-04-12T00:00:00Z,2012,April
A460305,DOG,2012-04-09T00:00:00Z,2012,April,UNKNOWN,GERM SHEPHERD - SIBERIAN HUSKY,UNKNOWN,FEMALE,FALSE,LARGE,BLACK,Stray,Returned to Owner,UNKNOWN,40215,38.1919,-85.7841,40272,2012-04-10T00:00:00Z,2012,April
A460306,DOG,2012-04-09T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,FALSE,LARGE,RED,Stray,Returned to Owner,UNKNOWN,40215,38.1919,-85.7841,40272,2012-04-10T00:00:00Z,2012,April
A460307,CAT,2012-04-09T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,SMALL,BROWN,Stray,Returned to Owner,UNKNOWN,40215,38.1919,-85.7841,40272,2012-04-10T00:00:00Z,2012,April
A460308,CAT,2012-04-09T00:00:00Z,2012,April,ANNABELLE,UNKNOWN,Youth - Younger than 1 year,FEMALE,TRUE,SMALL,BRN TABBY,Owner Surrender,Adopted,Walk In,40229,38.0856,-85.6698,40217,2012-08-01T00:00:00Z,2012,August
A460309,CAT,2012-04-09T00:00:00Z,2012,April,HECTOR,UNKNOWN,Infant - Younger than 6 months,MALE,TRUE,KITTN,ORG TABBY,Owner Surrender,Foster,Medical,40214,38.1609,-85.7762,40229,2012-04-09T00:00:00Z,2012,April
A460309,CAT,2012-06-07T00:00:00Z,2012,June,HECTOR,UNKNOWN,Infant - Younger than 6 months,MALE,TRUE,KITTN,ORG TABBY,Foster Return,Adopted,Walk In,40229,38.0856,-85.6698,40258,2012-06-15T00:00:00Z,2012,June
A460310,CAT,2012-04-09T00:00:00Z,2012,April,MALCOMB,UNKNOWN,Infant - Younger than 6 months,MALE,TRUE,KITTN,ORG TABBY,Owner Surrender,Foster,Medical,40214,38.1609,-85.7762,40229,2012-04-09T00:00:00Z,2012,April
A460310,CAT,2012-06-07T00:00:00Z,2012,June,MALCOMB,UNKNOWN,Infant - Younger than 6 months,MALE,TRUE,KITTN,ORG TABBY,Foster Return,Adopted,Web PF,40229,38.0856,-85.6698,40217,2012-06-07T00:00:00Z,2012,June
A460311,CAT,2012-04-09T00:00:00Z,2012,April,MOE,UNKNOWN,Infant - Younger than 6 months,MALE,TRUE,KITTN,ORG TABBY,Owner Surrender,Foster,Medical,40214,38.1609,-85.7762,40229,2012-04-09T00:00:00Z,2012,April
A460311,CAT,2012-06-07T00:00:00Z,2012,June,MOE,UNKNOWN,Infant - Younger than 6 months,MALE,TRUE,KITTN,ORG TABBY,Foster Return,Adopted,Promotion,40229,38.0856,-85.6698,40207,2012-06-16T00:00:00Z,2012,June
A460313,DOG,2012-04-09T00:00:00Z,2012,April,CHEYANNE,UNKNOWN,Older than 7 years,FEMALE,FALSE,LARGE,GOLD,Stray,Returned to Owner,UNKNOWN,40219,38.1416,-85.6822,40217,2012-04-12T00:00:00Z,2012,April
A460314,DOG,2012-04-16T00:00:00Z,2012,April,RATCHET,UNKNOWN,Older than 1 year,MALE,TRUE,LARGE,BLACK,Stray,Returned to Owner,UNKNOWN,40204,38.2386,-85.7263,40217,2012-04-17T00:00:00Z,2012,April
A460314,DOG,2012-04-09T00:00:00Z,2012,April,RATCHET,UNKNOWN,Older than 1 year,MALE,TRUE,LARGE,BLACK,Stray,Returned to Owner,UNKNOWN,40215,38.1919,-85.7841,40217,2012-04-12T00:00:00Z,2012,April
A460315,DOG,2012-04-09T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,Youth - Younger than 1 year,FEMALE,FALSE,PUPPY,TAN,Stray,Euthanized,Medical,40205,38.2229,-85.6833,UNKNOWN,2012-04-19T00:00:00Z,2012,April
A460316,CAT,2012-04-09T00:00:00Z,2012,April,SANDRA,UNKNOWN,Older than 1 year,FEMALE,TRUE,MED,GRAY,Stray,Foster,UNKNOWN,40214,38.1609,-85.7762,40291,2012-04-14T00:00:00Z,2012,April
A460316,CAT,2012-04-18T00:00:00Z,2012,April,SANDRA,UNKNOWN,Older than 1 year,FEMALE,TRUE,MED,GRAY,Foster Return,Adopted,Refferal,40291,38.1472,-85.5917,40214,2012-05-06T00:00:00Z,2012,May
A460317,CAT,2012-06-14T00:00:00Z,2012,June,MAGGIE,UNKNOWN,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,GRAY,Foster Return,Adopted,Walk In,40291,38.1472,-85.5917,40109,2012-06-15T00:00:00Z,2012,June
A460317,CAT,2012-04-09T00:00:00Z,2012,April,MAGGIE,UNKNOWN,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,GRAY,Stray,Foster,Medical,40214,38.1609,-85.7762,40291,2012-04-14T00:00:00Z,2012,April
A460318,CAT,2012-04-09T00:00:00Z,2012,April,BERT,UNKNOWN,Infant - Younger than 6 months,MALE,TRUE,KITTN,GRAY TABBY,Stray,Foster,Medical,40214,38.1609,-85.7762,40291,2012-04-14T00:00:00Z,2012,April
A460318,CAT,2012-06-14T00:00:00Z,2012,June,BERT,UNKNOWN,Infant - Younger than 6 months,MALE,TRUE,KITTN,GRAY TABBY,Foster Return,Adopted,Walk In,40291,38.1472,-85.5917,40160,2012-07-24T00:00:00Z,2012,July
A460319,CAT,2012-04-09T00:00:00Z,2012,April,MANDY,UNKNOWN,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,BRN TABBY,Stray,Foster,Medical,40214,38.1609,-85.7762,40291,2012-04-14T00:00:00Z,2012,April
A460319,CAT,2012-06-14T00:00:00Z,2012,June,MANDY,UNKNOWN,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,BRN TABBY,Foster Return,Adopted,Exchange,40291,38.1472,-85.5917,40047,2012-06-29T00:00:00Z,2012,June
A460320,CAT,2012-06-14T00:00:00Z,2012,June,HIPPA,UNKNOWN,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,BRN TABBY,Foster Return,Adopted,Promotion,40291,38.1472,-85.5917,40047,2012-06-26T00:00:00Z,2012,June
A460320,CAT,2012-04-09T00:00:00Z,2012,April,HIPPA,UNKNOWN,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,BRN TABBY,Stray,Foster,Medical,40214,38.1609,-85.7762,40291,2012-04-14T00:00:00Z,2012,April
A460321,DOG,2012-04-09T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,Older than 1 year,MALE,FALSE,MED,TAN,Stray,Euthanized,Time and Space,40215,38.1919,-85.7841,UNKNOWN,2012-04-18T00:00:00Z,2012,April
A460322,DOG,2012-04-09T00:00:00Z,2012,April,UNKNOWN,SIBERIAN HUSKY - MIX,UNKNOWN,FEMALE,FALSE,MED,BLACK,Stray,Euthanized,Medical,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2012-04-18T00:00:00Z,2012,April
A460323,CAT,2012-04-09T00:00:00Z,2012,April,GEORGIE,UNKNOWN,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,BRN TABBY,Stray,Foster,Medical,40214,38.1609,-85.7762,40291,2012-04-14T00:00:00Z,2012,April
A460323,CAT,2012-06-14T00:00:00Z,2012,June,GEORGIE,UNKNOWN,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,BRN TABBY,Foster Return,Adopted,Walk In,40291,38.1472,-85.5917,40004,2012-06-16T00:00:00Z,2012,June
A460324,CAT,2012-04-09T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,MED,GRAY TABBY,Stray,Returned to Owner,In field,40212,38.2663,-85.8,UNKNOWN,2012-04-09T00:00:00Z,2012,April
A460325,DOG,2012-04-09T00:00:00Z,2012,April,SADIE,GERM SHEPHERD - MIX,Older than 1 year,FEMALE,TRUE,MED,BLACK,Stray,Returned to Owner,UNKNOWN,40204,38.2386,-85.7263,40204,2012-04-10T00:00:00Z,2012,April
A460375,DOG,2012-04-10T00:00:00Z,2012,April,UNKNOWN,BORDER COLLIE - MIX,UNKNOWN,FEMALE,FALSE,SMALL,BLACK,Stray,Euthanized,Medical,40212,38.2663,-85.8,UNKNOWN,2012-04-10T00:00:00Z,2012,April
A460386,CAT,2012-04-10T00:00:00Z,2012,April,LULU,UNKNOWN,UNKNOWN,FEMALE,FALSE,MED,TORTIE,Owner Surrender,Euthanized,Medical,40214,38.1609,-85.7762,UNKNOWN,2012-04-25T00:00:00Z,2012,April
A460392,DOG,2012-04-10T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,MALE,TRUE,LARGE,TAN,Owner Surrender,Transferred to Rescue Group,Rescue Group,40210,38.2307,-85.7867,60008,2012-04-21T00:00:00Z,2012,April
A460395,DOG,2012-04-10T00:00:00Z,2012,April,JACK,UNKNOWN,Older than 1 year,MALE,TRUE,MED,BROWN,Stray,Transferred to Rescue Group,Rescue Group,40211,38.2414,-85.8118,40104,2012-04-26T00:00:00Z,2012,April
A460399,OTHER,2012-04-10T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,MED,GRAY,Stray,Euthanized,Medical,40215,38.1919,-85.7841,UNKNOWN,2012-04-10T00:00:00Z,2012,April
A460403,DOG,2012-04-10T00:00:00Z,2012,April,TOUCHES,UNKNOWN,Older than 1 year,FEMALE,FALSE,MED,BROWN,Stray,Euthanized,Medical,40215,38.1919,-85.7841,40218,2012-04-27T00:00:00Z,2012,April
A460404,CAT,2012-04-10T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,Youth - Younger than 1 year,MALE,FALSE,SMALL,ORANGE,Stray,Euthanized,Medical,40219,38.1416,-85.6822,UNKNOWN,2012-04-10T00:00:00Z,2012,April
A460409,DOG,2012-04-10T00:00:00Z,2012,April,SOPHIA,BOSTON TERRIER - MIX,Older than 1 year,FEMALE,TRUE,SMALL,BLACK,Stray,Adopted,Internet,40210,38.2307,-85.7867,40258,2012-04-27T00:00:00Z,2012,April
A460412,DOG,2012-04-10T00:00:00Z,2012,April,CATE,LABRADOR RETR - ROTTWEILER,Older than 1 year,FEMALE,TRUE,LARGE,BLACK,Owner Surrender,Adopted,Walk In,40229,38.0856,-85.6698,40207,2012-05-02T00:00:00Z,2012,May
A460416,CAT,2012-04-10T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,FALSE,KITTN,BLACK,Stray,Euthanized,Medical,40245,38.2709,-85.4832,UNKNOWN,2012-04-23T00:00:00Z,2012,April
A460421,OTHER,2012-04-10T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,LARGE,BLACK,Stray,Euthanized,Medical,40215,38.1919,-85.7841,UNKNOWN,2012-04-10T00:00:00Z,2012,April
A460424,DOG,2012-04-10T00:00:00Z,2012,April,TRINITY,ROTTWEILER - MIX,Infant - Younger than 6 months,FEMALE,TRUE,PUPPY,BLACK,Stray,Adopted,Walk In,40216,38.1889,-85.8314,40215,2012-04-18T00:00:00Z,2012,April
A460425,DOG,2012-04-10T00:00:00Z,2012,April,MARGOT,UNKNOWN,Older than 1 year,FEMALE,TRUE,PUPPY,WHITE,Stray,Adopted,Walk In,40212,38.2663,-85.8,40215,2012-06-09T00:00:00Z,2012,June
A460481,DOG,2012-04-11T00:00:00Z,2012,April,UNKNOWN,GERM SHEPHERD - MIX,Older than 1 year,MALE,TRUE,LARGE,BR BRINDLE,Stray,Transferred to Rescue Group,Rescue Group,40215,38.1919,-85.7841,40059,2012-05-03T00:00:00Z,2012,May
A460520,OTHER,2012-04-11T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,LARGE,BROWN,Stray,Euthanized,Medical,40258,38.1417,-85.8638,UNKNOWN,2012-04-11T00:00:00Z,2012,April
A460542,DOG,2012-04-11T00:00:00Z,2012,April,KHLOE,UNKNOWN,Older than 1 year,FEMALE,FALSE,MED,RED,Owner Surrender,Euthanized,Requested,40214,38.1609,-85.7762,UNKNOWN,2012-04-11T00:00:00Z,2012,April
A460553,CAT,2012-04-11T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,LARGE,BUFF,Stray,Euthanized,Behavior,40299,38.1906,-85.5535,UNKNOWN,2012-04-17T00:00:00Z,2012,April
A460554,CAT,2012-04-10T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,MALE,TRUE,MED,ORG TABBY,Stray,Transferred to Rescue Group,Rescue Group,40212,38.2663,-85.8,40205,2012-04-11T00:00:00Z,2012,April
A460566,CAT,2012-04-11T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,FALSE,KITTN,BLK TABBY,Owner Surrender,Euthanized,Medical,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2012-04-18T00:00:00Z,2012,April
A460567,CAT,2012-04-11T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,FALSE,KITTN,BLACK,Owner Surrender,Euthanized,Medical,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2012-04-18T00:00:00Z,2012,April
A460568,CAT,2012-04-11T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,FALSE,KITTN,BLACK,Owner Surrender,Euthanized,Medical,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2012-04-18T00:00:00Z,2012,April
A460570,CAT,2012-04-11T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,MALE,FALSE,KITTN,BLACK,Owner Surrender,Euthanized,Medical,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2012-04-18T00:00:00Z,2012,April
A460571,CAT,2012-04-11T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,MALE,FALSE,KITTN,BLACK,Owner Surrender,Euthanized,Medical,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2012-04-18T00:00:00Z,2012,April
A460582,DOG,2012-04-11T00:00:00Z,2012,April,GOLDY,UNKNOWN,Youth - Younger than 1 year,FEMALE,TRUE,LARGE,TAN,Stray,Adopted,Friend,40215,38.1919,-85.7841,40299,2012-05-15T00:00:00Z,2012,May
A460587,DOG,2012-04-11T00:00:00Z,2012,April,WHINEY,UNKNOWN,Youth - Younger than 1 year,MALE,FALSE,MED,BROWN,Owner Surrender,Transferred to Rescue Group,Ky Humane Society,40272,38.0961,-85.8599,40214,2012-04-11T00:00:00Z,2012,April
A460589,DOG,2012-04-11T00:00:00Z,2012,April,CHIPPY,SHETLD SHEEPDOG - MIX,Youth - Younger than 1 year,MALE,FALSE,MED,BROWN,Owner Surrender,Transferred to Rescue Group,Ky Humane Society,40272,38.0961,-85.8599,40214,2012-04-11T00:00:00Z,2012,April
A460591,DOG,2012-04-11T00:00:00Z,2012,April,BEAR,SHETLD SHEEPDOG - MIX,Youth - Younger than 1 year,MALE,FALSE,MED,BLACK,Owner Surrender,Transferred to Rescue Group,Ky Humane Society,40272,38.0961,-85.8599,40214,2012-04-11T00:00:00Z,2012,April
A460593,DOG,2012-04-11T00:00:00Z,2012,April,PRECIOUS,SHETLD SHEEPDOG - MIX,Youth - Younger than 1 year,FEMALE,FALSE,MED,BROWN,Owner Surrender,Transferred to Rescue Group,Ky Humane Society,40272,38.0961,-85.8599,40214,2012-04-11T00:00:00Z,2012,April
A460594,DOG,2012-04-11T00:00:00Z,2012,April,CHUNKY,SHETLD SHEEPDOG - MIX,Youth - Younger than 1 year,MALE,FALSE,MED,BROWN,Owner Surrender,Transferred to Rescue Group,Ky Humane Society,40272,38.0961,-85.8599,40214,2012-04-11T00:00:00Z,2012,April
A460595,DOG,2012-04-11T00:00:00Z,2012,April,SKITTY,SHETLD SHEEPDOG - MIX,Youth - Younger than 1 year,MALE,FALSE,MED,BLACK,Owner Surrender,Transferred to Rescue Group,Ky Humane Society,40272,38.0961,-85.8599,40214,2012-04-11T00:00:00Z,2012,April
A460597,DOG,2012-04-11T00:00:00Z,2012,April,BABY GIRL,SHETLD SHEEPDOG - MIX,Youth - Younger than 1 year,FEMALE,FALSE,MED,BLACK,Owner Surrender,Transferred to Rescue Group,Ky Humane Society,40272,38.0961,-85.8599,40214,2012-04-11T00:00:00Z,2012,April
A460612,DOG,2012-04-11T00:00:00Z,2012,April,MAX,BASSET HOUND - BEAGLE,Older than 1 year,MALE,TRUE,SMALL,BLACK,Owner Surrender,Adopted,Web PF,40210,38.2307,-85.7867,40205,2012-04-29T00:00:00Z,2012,April
A460621,CAT,2012-04-11T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,MED,GRAY,Stray,Euthanized,Medical,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2012-05-01T00:00:00Z,2012,May
A460632,CAT,2012-04-11T00:00:00Z,2012,April,MISS KITTY,UNKNOWN,UNKNOWN,FEMALE,FALSE,MED,BLACK,Owner Surrender,Foster,Time and Space,40218,38.1938,-85.6573,40215,2012-04-14T00:00:00Z,2012,April
A460635,DOG,2012-04-11T00:00:00Z,2012,April,FAIRUZA,UNKNOWN,Older than 1 year,FEMALE,TRUE,SMALL,GRAY,Stray,Adopted,Walk In,40215,38.1919,-85.7841,40213,2012-04-27T00:00:00Z,2012,April
A460638,CAT,2012-04-11T00:00:00Z,2012,April,MAX,UNKNOWN,Older than 1 year,MALE,FALSE,LARGE,GRAY,Owner Surrender,Euthanized,Time and Space,40218,38.1938,-85.6573,UNKNOWN,2012-04-12T00:00:00Z,2012,April
A460640,CAT,2012-05-18T00:00:00Z,2012,May,OREO,UNKNOWN,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,BLACK,Foster Return,Adopted,Walk In,40215,38.1919,-85.7841,40214,2012-05-27T00:00:00Z,2012,May
A460640,CAT,2012-04-11T00:00:00Z,2012,April,OREO,UNKNOWN,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,BLACK,Owner Surrender,Foster,Time and Space,40218,38.1938,-85.6573,40215,2012-04-14T00:00:00Z,2012,April
A460642,CAT,2012-04-11T00:00:00Z,2012,April,CHRISSY,UNKNOWN,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,BLACK,Owner Surrender,Foster,Time and Space,40218,38.1938,-85.6573,40215,2012-04-14T00:00:00Z,2012,April
A460642,CAT,2012-05-18T00:00:00Z,2012,May,CHRISSY,UNKNOWN,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,BLACK,Foster Return,Adopted,Petsmart Outerloop,40215,38.1919,-85.7841,40219,2012-09-26T00:00:00Z,2012,September
A460644,CAT,2012-04-11T00:00:00Z,2012,April,CHLOE,UNKNOWN,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,BLACK,Owner Surrender,Foster,Time and Space,40218,38.1938,-85.6573,40215,2012-04-14T00:00:00Z,2012,April
A460644,CAT,2012-05-18T00:00:00Z,2012,May,CHLOE,UNKNOWN,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,BLACK,Foster Return,Adopted,Friend,40215,38.1919,-85.7841,40222,2012-05-24T00:00:00Z,2012,May
A460645,CAT,2012-04-11T00:00:00Z,2012,April,NIGHT FURY,UNKNOWN,Infant - Younger than 6 months,MALE,TRUE,KITTN,BLACK,Owner Surrender,Adopted,Web Metro,40218,38.1938,-85.6573,40214,2012-04-13T00:00:00Z,2012,April
A460646,CAT,2012-04-11T00:00:00Z,2012,April,MISS KITTY,UNKNOWN,Older than 1 year,FEMALE,TRUE,MED,BLACK,Owner Surrender,Foster,UNKNOWN,40218,38.1938,-85.6573,40291,2012-04-16T00:00:00Z,2012,April
A460646,CAT,2012-05-11T00:00:00Z,2012,May,MISS KITTY,UNKNOWN,Older than 1 year,FEMALE,TRUE,MED,BLACK,Foster Return,Adopted,Petsmart Hurstborne,40291,38.1472,-85.5917,40071,2012-09-30T00:00:00Z,2012,September
A460655,DOG,2012-04-11T00:00:00Z,2012,April,BABY,UNKNOWN,Older than 7 years,MALE,FALSE,MED,BROWN,Owner Surrender,Euthanized,Requested,40208,38.2188,-85.7624,UNKNOWN,2012-04-11T00:00:00Z,2012,April
A460671,DOG,2012-04-11T00:00:00Z,2012,April,ROSIE,GERM SHEPHERD - MIX,Youth - Younger than 1 year,FEMALE,FALSE,MED,TAN,Owner Surrender,Transferred to Rescue Group,Ky Humane Society,40220,38.215,-85.6221,40214,2012-04-18T00:00:00Z,2012,April
A460676,OTHER,2012-04-11T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,MED,WHITE,Owner Surrender,Transferred to Rescue Group,Rescue Group,40210,38.2307,-85.7867,40165,2012-04-12T00:00:00Z,2012,April
A460677,OTHER,2012-04-11T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,MED,TAN,Owner Surrender,Transferred to Rescue Group,Rescue Group,40210,38.2307,-85.7867,40165,2012-04-12T00:00:00Z,2012,April
A460678,OTHER,2012-04-11T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,MED,GRAY,Owner Surrender,Transferred to Rescue Group,Rescue Group,40210,38.2307,-85.7867,40165,2012-04-12T00:00:00Z,2012,April
A460679,OTHER,2012-04-11T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,MED,GRAY,Owner Surrender,Transferred to Rescue Group,Rescue Group,40210,38.2307,-85.7867,UNKNOWN,2012-04-21T00:00:00Z,2012,April
A460680,OTHER,2012-04-11T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,MED,WHITE,Owner Surrender,Transferred to Rescue Group,Rescue Group,40210,38.2307,-85.7867,40165,2012-04-12T00:00:00Z,2012,April
A460681,OTHER,2012-04-11T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,MED,WHITE,Owner Surrender,Transferred to Rescue Group,Rescue Group,40210,38.2307,-85.7867,40165,2012-04-12T00:00:00Z,2012,April
A460682,OTHER,2012-04-11T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,MED,WHITE,Owner Surrender,Transferred to Rescue Group,Rescue Group,40210,38.2307,-85.7867,40165,2012-04-12T00:00:00Z,2012,April
A460683,OTHER,2012-04-11T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,MED,WHITE,Owner Surrender,Transferred to Rescue Group,Rescue Group,40210,38.2307,-85.7867,40165,2012-04-12T00:00:00Z,2012,April
A460684,OTHER,2012-04-11T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,MED,TAN,Owner Surrender,Transferred to Rescue Group,Rescue Group,40210,38.2307,-85.7867,40165,2012-04-12T00:00:00Z,2012,April
A460685,OTHER,2012-04-11T00:00:00Z,2012,April,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,MED,PINK,Owner Surrender,Transferred to Rescue Group,Rescue Group,40210,38.2307,-85.7867,UNKNOWN,2012-04-12T00:00:00Z,2012,April
